GEO_ID|B19013_E001|B19013_M001
1500000US270414506013|110294|28325
1500000US270414506021|37017|2731
1500000US270414506022|91667|19871
1500000US270414507021|70938|16183
1500000US270414507022|74904|18757
1500000US270414507031|53571|9844
1500000US270414507041|40833|10257
1500000US270414507042|42095|14736
1500000US270414508001|71625|17656
1500000US270414508002|92500|14048
1500000US270414508003|43750|9824
1500000US270414509001|109219|14203
1500000US270414509002|104087|6843
1500000US270414509003|78333|12545
1500000US270414510001|126136|38152
1500000US270414510002|100417|8734
1500000US270414510003|83333|18270
1500000US270414510004|107738|19270
1500000US270434601001|70909|9938
1500000US270434601002|88295|5591
1500000US270434601003|65781|4483
1500000US270434602001|72411|5321
1500000US270434602002|57375|13560
1500000US270434603001|78281|9901
1500000US270434603002|41250|6200
1500000US270434603003|79792|23470
1500000US270434604001|68125|39484
1500000US270434604002|56382|31126
1500000US270434604003|56400|5588
1500000US270434604004|78750|21842
1500000US270434605001|76806|11006
1500000US270434605002|60000|17769
1500000US270434605003|48190|2412
1500000US270434606001|55114|9542
1500000US270434606002|59896|16175
1500000US270434606003|58125|18844
1500000US270459601001|78269|6283
1500000US270459601002|61042|18840
1500000US270459601003|79063|14632
1500000US270459602001|81250|10273
1500000US270459602002|86226|3259
1500000US270459602003|78438|13623
1500000US270459602004|111477|13965
1500000US270459603001|82969|18305
1500000US270459603002|75417|17744
1500000US270459603003|67778|16676
1500000US270459603004|76250|13267
1500000US270459604001|39732|3373
1500000US270459604002|81250|11978
1500000US270459604003|87321|7564
1500000US270459604004|86071|12253
1500000US270459605001|56488|3542
1500000US270459605002|71875|4070
1500000US270459605003|64205|9391
1500000US270459605004|59808|17961
1500000US270459606001|71354|10249
1500000US270459606002|64688|14258
1500000US270459606003|69659|3627
1500000US270459606004|65625|14539
1500000US270471801001|84464|9632
1500000US270471801002|69750|6601
1500000US270471801003|73750|10927
1500000US270471802001|80156|15273
1500000US270471802002|76406|14216
1500000US270471802003|79063|9610
1500000US270471803001|62917|7654
1500000US270471803002|74904|6791
1500000US270471803003|83229|18322
1500000US270471804001|51346|16799
1500000US270471804002|61429|29720
1500000US270471804003|81667|35534
1500000US270471805001|62057|12340
1500000US270471805002|44861|24265
1500000US270471805003|57031|31279
1500000US270471805004|67552|14827
1500000US270471806001|66591|23138
1500000US270471806002|27768|10685
1500000US270471806003|51528|26981
1500000US270471806004|47350|15193
1500000US270471807001|82417|11272
1500000US270471807002|77500|15099
1500000US270471808001|71010|25520
1500000US270471808002|49681|10789
1500000US270471809001|71250|47359
1500000US270471809002|33026|16621
1500000US270471809003|53077|15744
1500000US270471809004|43611|26167
1500000US270471810001|54583|5348
1500000US270471810002|76591|5258
1500000US270471810003|98295|13549
1500000US270490801011|30625|12102
1500000US270490801012|46250|8943
1500000US270490801013|59975|12146
1500000US270490801014|79679|13293
1500000US270490801021|69237|6611
1500000US270490801022|98134|13549
1500000US270490801023|60777|23621
1500000US270490801024|63906|53035
1500000US270490802011|29635|21962
1500000US270490802012|56125|18900
1500000US270490802013|67604|18152
1500000US270490802021|102139|11616
1500000US270490802022|85083|17905
1500000US270490802023|38125|15720
1500000US270490803001|90703|9053
1500000US270490803002|108438|9277
1500000US270490803003|96250|12771
1500000US270490804001|112250|11207
1500000US270490804002|92250|9508
1500000US270490804003|106667|24599
1500000US270490805001|107778|18140
1500000US270490805002|109250|12858
1500000US270490805003|99464|12595
1500000US270490806001|77024|10873
1500000US270490806002|72056|10522
1500000US270490806003|91500|22295
1500000US270490807001|86667|10575
1500000US270490807002|91477|10937
1500000US270490807003|73359|7629
1500000US270490808001|109865|8546
1500000US270490808002|51595|14958
1500000US270490808003|106750|32576
1500000US270490809001|104444|16152
1500000US270490809002|73036|17405
1500000US270490809003|101953|9101
1500000US270490809004|59246|11178
1500000US270510701001|49632|9110
1500000US270510701002|68846|10961
1500000US270510702001|73409|4156
1500000US270510702002|81875|12687
1500000US270510702003|54286|7129
1500000US270530001011|70292|6102
1500000US270530001012|95898|29727
1500000US270530001013|67413|23653
1500000US270530001014|99063|41295
1500000US270530001021|53304|30589
1500000US270530001022|65217|21373
1500000US270530001023|108333|43603
1500000US270530001024|84619|55428
1500000US270530003001|81641|14391
1500000US270530003002|80083|31214
1500000US270530003003|103819|40120
1500000US270530006011|81146|28763
1500000US270530006012|84907|13092
1500000US270530006013|89632|50408
1500000US270530006014|129327|41569
1500000US270530006015|85694|24627
1500000US270530006031|113438|40608
1500000US270530006032|153333|92867
1500000US270530006033|123750|48829
1500000US270530011001|76906|27159
1500000US270530011002|81000|11135
1500000US270530017001|66786|41361
1500000US270530017002|62962|10441
1500000US270530022001|39485|15339
1500000US270530022002|55066|48757
1500000US270530024001|66607|23267
1500000US270530024002|78844|8557
1500000US270530027001|45250|26222
1500000US270530027002|73813|15632
1500000US270530032001|37222|16984
1500000US270530032002|78385|23061
1500000US270530033001|53958|34070
1500000US270530033002|53194|19113
1500000US270530038011|63646|30928
1500000US270530038012|27379|11137
1500000US270530038021|75190|27210
1500000US270530038022|32557|20526
1500000US270530059011|19089|8713
1500000US270530059012|30000|19050
1500000US270530059013|31083|20740
1500000US270530059021|41141|11899
1500000US270530059022|-666666666|-222222222
1500000US270530059023|45820|13708
1500000US270530068001|41765|17744
1500000US270530068002|48105|20061
1500000US270530068003|52941|11548
1500000US270530068004|47035|30967
1500000US270530077001|64814|6641
1500000US270530077002|81972|13900
1500000US270530078011|48438|19178
1500000US270530078012|53682|14649
1500000US270530081001|67625|37688
1500000US270530081002|102845|41256
1500000US270530081003|81964|24070
1500000US270530081004|79330|18068
1500000US270530082001|24973|6105
1500000US270530082002|67647|12083
1500000US270530082003|64519|39277
1500000US270530082004|75714|60096
1500000US270530083001|56989|18125
1500000US270530083002|56016|37916
1500000US270530084001|112596|6870
1500000US270530084002|59833|10548
1500000US270530085001|79773|39402
1500000US270530085002|41667|20789
1500000US270530085003|59375|40800
1500000US270530085004|52308|20120
1500000US270530095001|79421|3322
1500000US270530095002|63125|16817
1500000US270530095003|88611|20114
1500000US270530096001|75469|33367
1500000US270530096002|58490|34314
1500000US270530096003|82337|15836
1500000US270530096004|101786|39251
1500000US270530106001|203750|67561
1500000US270530106002|162813|40652
1500000US270530106003|117885|43201
1500000US270530107001|108162|12654
1500000US270530107002|152750|67008
1500000US270530107003|231354|91649
1500000US270530110001|88214|22864
1500000US270530110002|65938|27893
1500000US270530110003|114167|21361
1500000US270530110004|141520|25430
1500000US270530117031|170556|23019
1500000US270530117032|142102|44353
1500000US270530117033|129167|31547
1500000US270530117034|158833|30092
1500000US270530117035|151289|35197
1500000US270530117041|172621|30523
1500000US270530117042|170294|69871
1500000US270530117043|123696|44530
1500000US270530118001|89934|30993
1500000US270530118002|132955|50034
1500000US270530118003|106375|89105
1500000US270530118004|129643|49346
1500000US270530118005|145096|38817
1500000US270530119981|129141|45502
1500000US270530119982|107222|55843
1500000US270530119983|95927|26740
1500000US270530119984|73750|26505
1500000US270530119985|112692|77505
1500000US270530120011|92813|62861
1500000US270530120012|175129|51607
1500000US270530120013|80179|42822
1500000US270530120014|95375|64962
1500000US270530120015|143750|50344
1500000US270530120016|155268|35874
1500000US270530120031|67500|37785
1500000US270530120032|114423|95108
1500000US270530120033|190662|155017
1500000US270530120034|82750|46664
1500000US270530120035|164297|33334
1500000US270530120036|93846|5050
1500000US270530121011|111058|30916
1500000US270530121012|-666666666|-222222222
1500000US270530121013|142094|13678
1500000US270530121021|89773|24287
1500000US270530121022|80833|25719
1500000US270530121023|99833|85579
1500000US270530201011|250001|-333333333
1500000US270530201012|138750|37309
1500000US270530201013|119934|29121
1500000US270530201021|104542|16172
1500000US270530201022|-666666666|-222222222
1500000US270530201023|62560|16902
1500000US270530202011|-666666666|-222222222
1500000US270530202012|45244|18062
1500000US270530202013|12679|3292
1500000US270530202021|69286|66920
1500000US270530202022|59335|24776
1500000US270530202023|75477|11196
1500000US270530202024|59180|15794
1500000US270530202025|72938|14279
1500000US270530203011|88281|38807
1500000US270530203012|85727|14151
1500000US270530203021|52684|9876
1500000US270530203022|58884|9502
1500000US270530203031|73966|19972
1500000US270530203032|99928|39554
1500000US270530203033|88977|6648
1500000US270530203041|67446|10766
1500000US270530203042|77927|18149
1500000US270530203043|68944|10403
1500000US270530204001|82767|5405
1500000US270530204002|53382|28163
1500000US270530204003|61233|8060
1500000US270530204004|-666666666|-222222222
1500000US270530204005|42949|32699
1500000US270530205001|65690|18598
1500000US270530205002|106750|34269
1500000US270530205003|90057|18154
1500000US270530206001|91094|17016
1500000US270530206002|74046|11034
1500000US270530207001|83750|23882
1500000US270530207002|108462|37525
1500000US270530207003|68810|20487
1500000US270530208011|67723|9677
1500000US270530208012|89821|35329
1500000US270530208041|45938|13179
1500000US270530208042|71990|6322
1500000US270530208043|135361|37899
1500000US270530209021|94063|4131
1500000US270530209022|121414|13050
1500000US270530209031|106438|17402
1500000US270530209032|85990|12172
1500000US270530209033|98000|32210
1500000US270530210011|78864|1087
1500000US270530210012|90000|37099
1500000US270530210013|114464|61660
1500000US270530210014|37431|15113
1500000US270530210015|119591|27020
1500000US270530210021|101875|6756
1500000US270530210022|55962|6275
1500000US270530210023|99375|34773
1500000US270530211001|81250|31672
1500000US270530211002|72750|28665
1500000US270530212001|112070|22424
1500000US270530212002|104583|36757
1500000US270530212003|138750|29279
1500000US270530212004|103427|16019
1500000US270530212005|62297|11223
1500000US270530213001|35045|21685
1500000US270530213002|76447|39426
1500000US270530213003|123625|62881
1500000US270530213004|81813|16980
1500000US270530214001|101750|12664
1500000US270530214002|76250|16453
1500000US270530214003|38237|9633
1500000US270530215011|43704|9036
1500000US270530215012|105147|16149
1500000US270530215013|108125|62248
1500000US270530215021|65714|13258
1500000US270530215022|26250|8767
1500000US270530215023|47813|8612
1500000US270530215031|34714|10635
1500000US270530215032|76750|68219
1500000US270530215033|50781|25287
1500000US270530215034|-666666666|-222222222
1500000US270530215035|120156|60626
1500000US270530215041|45863|8183
1500000US270530215042|69850|28142
1500000US270530215043|90489|37210
1500000US270530215044|120885|27633
1500000US270530215051|99875|25149
1500000US270530215052|116146|63196
1500000US270530215053|83173|33267
1500000US270530215054|64194|6659
1500000US270530216011|84688|74490
1500000US270530216012|79519|23544
1500000US270530216013|70147|10754
1500000US270530216014|121250|33724
1500000US270530216021|62750|28898
1500000US270530216022|-666666666|-222222222
1500000US270530216023|59803|56786
1500000US270530216024|144727|18243
1500000US270530216025|64655|11945
1500000US270530216026|-666666666|-222222222
1500000US270530217001|171923|90451
1500000US270530217002|119655|45852
1500000US270530217003|209770|65052
1500000US270530217004|78977|41174
1500000US270530217005|142045|6376
1500000US270530218001|74188|30183
1500000US270530218002|200357|28509
1500000US270530219001|105403|24055
1500000US270530219002|-666666666|-222222222
1500000US270530219003|116563|35463
1500000US270530220001|91413|17230
1500000US270530220002|74375|18579
1500000US270530221011|109342|18305
1500000US270530221012|86250|18649
1500000US270530221021|71912|36914
1500000US270530221022|58932|2985
1500000US270530222001|117266|85522
1500000US270530222002|147878|97712
1500000US270530222003|167708|37052
1500000US270530222004|92381|45916
1500000US270530222005|89750|14086
1500000US270530223011|136019|31069
1500000US270530223012|77115|19367
1500000US270530223021|49399|13129
1500000US270530223022|59830|27062
1500000US270530223023|66953|18880
1500000US270530224001|132833|40881
1500000US270530224002|106354|63367
1500000US270530224003|98750|14637
1500000US270530224004|98750|34374
1500000US270530227001|69757|8173
1500000US270530227002|95000|39450
1500000US270530227003|144792|30578
1500000US270530228011|135000|66888
1500000US270530228012|189000|19742
